"doc_id","text","cmp_code","party_id"
"4383","LINKE Wirtschaftspolitik setzt  höhere Löhne  sichere Arbeitsverhältnisse sowie  demokratische Entscheidung  Investitionen  denen   gemeinwohlorientierte  klimaneutrale Wirtschaft   Weg bringen ",4162,41223
"4384","Mit  staatlichen IndustrieTransformationsfonds  Milliarden Euro pro Jahr    notwendigen ökologisch Umbau   Industrie insbesondere  Autozuliefererindustrie unterstützen",4162,41223
"4385","  verbindliche Investitionspläne  ökologisch Umbau binden",4162,41223
"4386","Wir beginnen  Modellprojekten   meisten  Abgasen belasteten Städten",4162,41223
"4387","Wir verlagern Kurzstreckenflüge  Frachtverkehr   Schiene",4162,41223
"4388","Wir   Energieversorgung  Gemeinwohl ausrichten   Stadtwerken  Genossenschaften organisieren",4162,41223
"4389","Die gesamte Energie   schnell  möglich  erneuerbar Quellen kommen",4162,41223
"4390","Kommunen   beim klimaneutralen Umbau",4162,41223
"4391","ökologisch Umbau",4162,41223
"4392","  Klimagerechtigkeit ",501,41223
"4393","  Klimagerechtigkeit",501,41223
"4394","Ohne Sicherheit  Vertrauen   unsere Gesellschaft  klimaneutral ",4162,41223
"4395","Eine sozialökologische Transformation braucht deshalb gerechte Übergänge",4162,41223
"4396","Wir   Klimakatastrophe gemeinsam bewältigen    radikal realistisch  gerecht ",501,41223
"4397","Wir   Weichen  stellen dass unsere Infrastruktur  Wirtschaft Kommunen  Industrie  Mitte  nächsten Jahrzehnts klimaneutral ",4162,41223
"4398","Wir   Zeit mehr  bessere Zeiten   warten",4162,41223
"4399"," mehr Klimagerechtigkeit",501,41223
"4400","Wir   sozialökologisch",4162,41223
"4401"," Umweltschutz",501,41223
"4402","  Notwendigkeit  ökologisch Umbaus",4162,41223
"4403","  Klima  Umweltschutz   Betrieben realisiert",501,41223
"4404","Auch  ökologisch Gründen wären kluge Mechanismen  Umverteilung vorhandenen Wohnraums   Umwandlung  Altbeständen  Sozialwohnungen  Neubauten vorzuziehen",501,41223
"4405"," Ziele  ener­getischen Nachhaltigkeit mehr Gewicht bekommen",4162,41223
"4406","Der Klimaschutz  Gebäuden  entscheidend Hier   großer Teil  Treibhausgase verursacht",4162,41223
"4407","Das schadet  Akzeptanz  Klimaschutzes",501,41223
"4408","Wir   bundesweiten Klima­ check  Gebäude  ",4162,41223
"4409","Mit verbindlichen gebäudescharfen Stufenplänen     bestimmten Zeitpunkt flexibel  erreichende Energieeffizienzniveaus  Inhalt      klimaneutralen Gebäudebestand garantieren",4162,41223
"4410","Hierzu bedarf   umfassenden Aufbaus  Produktionskapazitäten  Qualifikationen",4162,41223
"4411","Dieser  u a  gezielte Förderung  Ausbildung  Handwerk  Schaffung  Ausweitung  spezialisierten Studiengängen staatlich geschaffene Produktionskapazitäten  Preiskontrollen  Vermeidung  Mitnahme  Blockadeeffekten umfassen",4162,41223
"4412","Die Sanierungsquote  mindestens verdreifacht ",4162,41223
"4413","Wir   Förderkulisse   Sofortprogramm klimagerechte  sozialverträgliche Erneuerung  Sied­lungsbauten  Nachkriegszeit erbaut   ausrichten",4162,41223
"4414","Sanierungsberaterinnen sollen innerhalb  Sozialplanverfahrens gemäß Paragraf BauGB  Klimastützpunkten beratend   Mieterinnen schützend tätig   sozialverträgliche Quartierssanierungskonzepte koordinieren",4162,41223
"4415","Wir  Weiterbildungs­  Zertifizierungsprogramme  Handwerker  Baubetriebe auflegen   qualitativ guten  preiswerten energetischn Sanierungen  kommen",4162,41223
"4416","Die Neubaustandards   gesetzlich   Effizienzstandard KfW anheben",4162,41223
"4417","Fördermittel  gegenwärtig    Neubaueffizienzförderung fließen müssen vollständig umgeleitet    sozialverträgliche energetisch Sanierung",4162,41223
"4418","Neben  Steigerung  Gebäudeeffizienz   Restenergiebedarf schrittweise –   deutlich höherem Tempo –  regenerative Energie  decken",4162,41223
"4419","Die zentrale Rolle spielt   dabei  Wärmepumpe",4162,41223
"4420","Der Einbau fossiler Heizungen  dabei schnellstmöglich gestoppt ",4162,41223
"4421","Wir    dicht besiedelten Räumen  Nutzung  Erdwärme möglich    Staat   Kommunen betriebene Erdwärmeanlagen  jeweils mehrere Wohnblocks versorgen",4162,41223
"4422","Hindernisse  ökologische Baumate­rialien  Baurecht   beseitigen",4162,41223
"4423","Zugleich braucht   Ökobilanz  Neubauprojekte  stärker  Bestand  bauen  Ressourcen  sparen",4162,41223
"4424","Schluss   Abriss  preisgünstigen Wohnungen  erhaltenswerter Bausubstanz zugunsten  teuren Neubauten",4162,41223
"4425","Ökologische Baumaterialien z B Holzbauweise     sinnvoll  möglich   Baurecht verbindlich vorschreiben",4162,41223
"4426","Bei  Vergabe  Fördermitteln  energetischn Sanierung     Reduzierung  Energieverlusts pro Quadratmeter    Reduzierung  Energieverbrauchs   Produktion  Verarbeitung  Baustoffen   gesamten Lebenszyklus hinweg  berücksichtigen",4162,41223
"4427","Die Förderung energetischr Sanierung    Nutzung nachhaltiger Baumaterialien auszuweiten",4162,41223
"4428","Verwendete Baumaterialien müssen klar  nachvollziehbar dokumentiert   Sanierungen  erleichtern",4162,41223
"4429","Schwerpunkt  Investitionen   Zukunftsaufgaben liegen   Gebäudesanierung  Verbesserung  Wohnumfelds  altersgerechten  barrierefreien Umbau  Gebäuden sowie  Förderung nachhaltiger Mobilität",4162,41223
"4430","Der Verdrängung  Kleingärten stellen     Kleingartensicherungs­programm entgegen",501,41223
"4431","Wir  flächensparend  ökologisch bauen",4162,41223
"4432","Stadtgrün  Parks Kleingärten  Gemeinschaftsgärten Urban Gardening    Investitionen fördern",501,41223
"4433","Es braucht  Investitionsprogramm   Stadtumbau   einseitige Fokussierung  Automobilität  überwinden   Lebensqualität  Beispiel  Spielstraßen  steigern",4162,41223
"4434","Wie stoppen   Klimakrise",501,41223
"4435","Wie    leben  produzieren dass  genug  Leben    Umwelt geschont ",4162,41223
"4436","energieeffiziente  schön gestaltete Schulräume  Sportstätten investieren",4162,41223
"4437","Wir fordern  Weiterbildungspro­gramm   sozialökologisch Umbau    Bund    Unternehmensumlage mitfinanziert  Wer  beruflich umorientieren möchte   Möglichkeit erhalten   Hochschule  Studium   Zusatzqualifizierung   sozialen  ökologisch Bereich  absolvieren   zukünftig mehr Beschäftigte benötigt  vgl Abschnitt »Weiterbildung«  Kapitel »Arbeit«",4162,41223
"4438","ökologisch nachhaltigen",4162,41223
"4439","ökologische",501,41223
"4440","Klimawandel",501,41223
"4441"," Umweltproblemen beitragen",501,41223
"4442","Die ökologische Krise   große Überlebensfrage  Jahrhunderts",501,41223
"4443","Das betrifft insbesondere  Erderwärmung  massenhafte Artensterben  Veränderung  Landnutzung sowie  Störung  Phosphor  Stickstoffkreisläufe",501,41223
"4444","Jedes  Probleme   Potenzial unserer Gesellschaft  materielle Grundlage  entziehen",501,41223
"4445","Die Coronapandemie zeigt Die Zerstörung natürlicher Lebensräume lässt  Wahrscheinlichkeit  Pandemien rasant steigen",501,41223
"4446","Diesen verheerenden Prozess  Naturzerstörung müssen  stoppen",501,41223
"4447","Der Klimawandel    medizinischer  pflegerischer Notstand Die Zahl hitzebedingter Behandlungen   Hitzetoten wächst",501,41223
"4448","Luftverschmutzung verschärft chronische Krankheiten Trinkwasserreservoirs versiegen",501,41223
"4449","Die Umweltzerstörung    sozialen Verhältnissen  Kapitalismus   trennen",501,41223
"4450","Die Naturzerstörung bedroht materielle Lebensgrundlagen",501,41223
"4451","Um  Naturzerstörung  stoppen müssen Ressourcenverbrauch  Emissionen   nachhaltiges Niveau abgesenkt ",4162,41223
"4452","Ökosysteme  Belastbarkeitsgrenzen   überschritten  dürfen",4162,41223
"4453","Unter  Bedingungen  »freien« Weltmarkts  Nachhaltigkeit  Dauer  möglich",4162,41223
"4454","Statt  Wirtschaft   Profite arbeitet brauchen   Wirtschaft  klaren sozialen  ökologisch Zielen folgt    verbleibenden Ressourcen haushalten      Bedürfnisse  Menschen arbeitet",4162,41223
"4455","Alle Erfahrungen  letzten Jahrzehnte belegen  Technologische Erfolge –  Beispiel   Ausbau erneuerbar Energien   bessere Antriebssysteme –   sogenannte Reboundeffekte sofort  wettgemacht",4162,41223
"4456","Verbrennungsmotoren  effizienter dafür   Fahrzeuge schwerer",4162,41223
"4457","Die Digitalisierung erlaubt umweltfreundlichere Formen  Arbeitens   gleichzeitig  ökologisch verheerenden Bergbauboom ausgelöst",4162,41223
"4458","Wir brauchen deshalb politische Maßnahmen   Ressourcenverbrauch  Emissionen deckeln  absenken",4162,41223
"4459","Am dringendsten gilt    klimaschädlichen Emissionen",4162,41223
"4460","Für  müssen verbindliche Obergrenzen durchgesetzt    Unternehmen    Gesellschaft klare Vorgaben ",4162,41223
"4461","Unser Planet  physikalische Grenzen –  Erkenntnis   endlich   Wirtschaft  Politik durchsetzen",4162,41223
"4462","Um Ressourcenverbrauch  Emissionen nachhaltig absenken   brauchen   gezielten Umbau  Wirtschaft  Gesellschaft",4162,41223
"4463","Wir schlagen deshalb  Sofortprogramm   soziale  Wirtschaftskrise   zugleich  Weichen   bessere klimagerechte Zukunft   stellt",4162,41223
"4464","Klimaschutz",501,41223
"4465","Ohne soziale Gerechtigkeit   große Transformation    klimaneutralen Wirtschaft gelingen   Menschen gar    Lage versetzt   Klimaschutz   Alltag umzusetzen   dafür einzusetzen",4162,41223
"4466","Ressourcenverbrauch darüber hinaus  weder möglich  nötig",4162,41223
"4467","Mit  sozialökologisch Investitionsoffensive    ändern",4162,41223
"4468","Wir setzen dabei   erneuerbarEnergien  Mobilitätswende  ökologische  bezahlbare Energieversorgung",4162,41223
"4469","Auf Investitionen  bezahlbare energieeffiziente Wohnungen   gut bezahlten Beschäftigten gebaut ",4162,41223
"4470","Auf  klimaneutralen Umbau  Kommunen",501,41223
"4471","Zugleich brauchen    Produktionsmodell  nachhaltige Lebensweisen  hohe Lebensqualität   ermöglicht",4162,41223
"4472","Eine Produktion   Rüstungsgüter  teure Eigentumswohnungen setzt  Autos  immer mehr PS Energie  Ressourcenverbrauch baut  ebenso wenig  Zukunft   Herstellung  Wegwerfprodukten  Beispiel Elektro  ITGeräte  wenigen Monaten Haltbarkeit",4162,41223
"4473","Nur  massiven öffentlich Investitionen    Umbau    klimaneutralen Wirtschaft  Infrastruktur  anderthalb Jahrzehnten schaffen",4162,41223
"4474","  demokratische Entscheidung  Investitionen   gemeinwohlorientierte bedarfsgerechte  klimaneutrale Wirtschaft   Weg bringen sollen",4162,41223
"4475","Wir investieren   Förderprogramm  sozial gerechte ökologische Modernisierung  Gebäuden vgl Kapitel »Wohnen  Mieten«",4162,41223
"4476","erneuerbar Energiewende Um  Klima  retten müssen erneuerbar Energien   System  fossilen Energien ersetzen",4162,41223
"4477","erneuerbar Energien  begrenzt  Ressourcen  verfügbare Flächen",4162,41223
"4478","Deshalb   Begrenzung  absoluten Verbrauchs notwendig",4162,41223
"4479","Die Förderung   erneuerbarEnergienGesetz   ausgerichtet dass    Kleinbetreiber  Kommunen rentabel ",4162,41223
"4480","Sind Menschen  mehr   motorisierten Individualverkehr angewiesen  Autos  ökologische Verkehrsmittel ersetzt ",4162,41223
"4481","Wir brauchen weniger Autos  Modelle   geringeren ökologisch Fußabdruck",4162,41223
"4482","Rettungsschirm  Industriearbeits­plätze Von unserem Industrietransformationsfonds profitieren Betriebe   sozialökologisch Umbau vorantreiben",4162,41223
"4483","–   Industrie perspektivisch klimaneutral produzieren",4162,41223
"4484","Unser Ziel   dass  Industrie  klimaneutral nachhaltig  energieeffizient produziert",4162,41223
"4485","Staatliche Gelder egal  direkte Hilfszahlungen  versteckte Subventionen müssen  langfristige Garantien  Arbeitsplätzen Tarifverträgen   verbindliche Investitionspläne gebunden    notwendigen ökologisch Umbau  Produktion voranzutreiben",4162,41223
"4486","Die Bundesregierung  zusammen   Belegschaften  Gewerkschaften Wissenschaft Umwelt  Sozialverbänden  verbindlichen Zukunftsplan   Industrie entwickeln    klimaneutrale Industrieproduktion  sorgt",4162,41223
"4487","Ein Industriefonds  Milliar­ Euro  Jahr Mit  staatlichen Transformationsfonds  Milliarden Euro  Jahr   notwendige ökologische Umbau insbesondere   Autozulieferindustrie unterstützt ",4162,41223
"4488","Ein Investitionsprogramm   zukunftssicheren Umbau    klimaneutralen Stahl  Grundstoffindustrie    Einsatz  grünem Wasserstoff",4162,41223
"4489","Das Gesetz   Pariser Abkommen sowie eigenständige umweltbezogene Sorgfaltspflichten  Unternehmen verankern vgl Kapitel »Soziale Gerechtigkeit weltweit«",501,41223
"4490","Wir setzen    europäischen CO­Grenzausgleichsmechanismus    Import COintensiver Produkte bepreist",4162,41223
"4491","Um  Pariser Klimaziele  erreichen müssen unsere Lebensverhältnisse einschließlich  RüstungsIndustrie umgebaut ",501,41223
"4492","Das   notwendig  Impulse  Politik  Wirtschaft  ausreichen   Klima   gebotenen Geschwindigkeit  schützen",501,41223
"4493","Staatliche Fördergelder müssen vorrangig  ökologische Modernisierung",501,41223
"4494","Der Verkehrssektor spart  einziger  CO    Treiber  Klimakrise",4162,41223
"4495","Bis   Städten     ländlichen Regionen  Mehrheit  Menschen  mehr  Autos angewiesen sodass deren Zahl insgesamt deutlich reduziert  ",4162,41223
"4496","Durch  Luftverschmutzung sterben jährlich Millionen Menschen frühzeitig allein  Deutschland   ",501,41223
"4497","Diese Verhältnisse   ändern",501,41223
"4498","Von Umweltverbänden gibt  Unterstützung",501,41223
"4499","Die Klimaziele   sozialökologische Verkehrswende zwingend",4162,41223
"4500","Knapp Beschäftigte müssen innerhalb  nächsten zehn Jahre  Fahrdienst   Instandhaltung   weiteren Bereichen  Verkehrsbetriebe eingestellt    Ausbau  Angebots   ökologische Mobilitätswende gelingen",4162,41223
"4501","Die Straßenverkehrsordnung   fußgänger  fahrradfreundlicher gestalten",501,41223
"4502","Deutschland braucht  flächendeckendes bundesweites Radverkehrsnetz",501,41223
"4503","In  Städten  Ballungsgebieten müssen Radschnellwege  grüner Welle geschaffen ",501,41223
"4504","DIE LINKE setzt   autofreie Innenstädte ",501,41223
"4505","Die Geschäftspolitik  Deutschen Bahn    Gemeinwohl   ökologisch Nachhaltigkeit ausrichten statt  Bilanzgewinn",4162,41223
"4506","Alle bisher   Dieselfahrzeugen befahrbaren Bahnstrecken müssen zügig elektrifiziert   alternative  nachhaltige Antriebstechnologien umgestellt   Beispiel Wasserstoff  batterieelektrische Antriebe",4162,41223
"4507","Güterverkehr    Kilometer Entfernung    Bahn",501,41223
"4508","Es  angemessene Lärmschutzwände gebaut",501,41223
"4509"," ökologisch möglich ",501,41223
"4510","Statt neue Autobahnen  bauen    Ausbau  ÖPNV sowie  Rad  Fußverkehrs   Kommunen  Regionen finanzieren  demokratisch gestalten",4162,41223
"4511","Stopp   Neu  Ausbau  Autobahnen",501,41223
"4512","Wir   alternativen Verkehrswegeplan    sozialökologische Mobilitätswende vollzogen      schienengebundene Personen  Güterverkehr  Mittelpunkt steht",4162,41223
"4513","Struktur  Transformationsbeihilfen  Bundes sollen   Straßenneu ausbauprojekte eingesetzt ",501,41223
"4514"," zusätzlich  Anreiz  Benutzen  Umweltverbunds bieten",501,41223
"4515","  Umwelt profitieren",501,41223
"4516","Um Menschen  Klima  schützen brauchen  endlich  Tempolimits kmh  Autobahnen kmh  Landstraßen   Regelgeschwindigkeit  kmh innerorts",501,41223
"4517","DIE LINKE  Umgebungslärm Straßen Schienen  Flugverkehrslärm   verbindlichen Lärmschutzgesetzregeln  verringern",501,41223
"4518","Die Mittel   Lärmschutz müssen aufgestockt  vgl oben",501,41223
"4519","Lärm macht krank",501,41223
"4520","Antriebswechsel Der Ausstieg   fossilen Verbrennungsmotor  spätestens    klimapolitisch alternativlos",4162,41223
"4521","Spätestens ab dürfen  Pkw  Verbrenner mehr neu zugelassen  exportiert ",501,41223
"4522","EMobilität darf    Rückkehr  Atomkraft führen",4162,41223
"4523","Die Energieversorgung   erneuerbar Energien",4162,41223
"4524","Wir fördern Elektromobilität  öffentlich Verkehr  heißt  Straßenbahnen Züge Busse   Oberleitungen",4162,41223
"4525","Wir   Forschung   längere Einsatzdauer  Nutzbarkeit  Fahrzeugen  energieeffiziente Elektrofahrzeuge nachhaltige  umweltfreundliche Batterieproduktion  verbessertes Recycling   WasserstoffBrennstoffzellenAntrieb  KleinBusse ausbauen",4162,41223
"4526","Nachhaltigkeit  oberste Priorität ",4162,41223
"4527","Keine weitere Rodung  Autobahnen",501,41223
"4528","Wir  solidarisch   Protesten  Dannenröder Forst",501,41223
"4529","Fliegen schadet  Klima",501,41223
"4530","Viele Strecken könnten leicht   Bahn zurückgelegt    Bundesregierung subventioniert weiterhin  Flugverkehr     Coronakrise Milliarden Euro   Lufthansa gesteckt  Garantien   Beschäftigten  erreichen",4162,41223
"4531","Wir   innerdeutschen  innereuropäischen Flugverkehr  weit  möglich   Schiene verlagern",4162,41223
"4532","Onlinekonferenzen  viele Dienstreisen überflüssig ",4162,41223
"4533","  Gegenzug Inlandsflüge schrittweise deutlich   null  reduzieren",4162,41223
"4534","Wir   Ausbau weiterer Flugkapazitäten beenden",4162,41223
"4535","Die staatliche Milliardensubvention  Dieseltreibstoff Flugbenzin  »Biokraftstoff«   abschaffen",4162,41223
"4536","Die Bereitstellung öffentlicher Mittel   Entwicklung  Flugtaxis  Lieferdrohnen lehnen  ab",501,41223
"4537","Die internationalen Konzerne sorgen dafür dass immer mehr Transportkilometer   Produkten stecken   profitabelsten Bedingungen überall   Welt genutzt ",4162,41223
"4538","Regierungen subventionieren Verkehr  längere Wege  Unternehmen  wenig kosten",4162,41223
"4539","Der Preis dafür  hoch Unfälle Lärm Abgase Klimawandel  Umweltzerstörung",4162,41223
"4540","Wir   Innenstädte  Lieferverkehr entlasten",4162,41223
"4541","Die Anschaffung  ELastenfahrrädern  ebenso gefördert   Kombibusse  Straßenbahnen   Pakete transportieren",4162,41223
"4542","Von    Verteilung erfolgen  besten  Fuß  per Lastenrad",4162,41223
"4543","Für gemeinschaftlich genutzte Lastenfahrräder    erhöhte Kaufprämie   geben",4162,41223
"4544","Staatliche Hilfen   Schifffahrt müssen  soziale  ökologische Kriterien geknüpft ",4162,41223
"4545","Billigflaggen  deutsche Reedereien   verbieten",4162,41223
"4546","In  Hoheitsgewässer  EU sollen    Diesel  umweltfreundlichen Antriebsarten betriebene Fracht  Kreuzfahrtschiffe einfahren dürfen",4162,41223
"4547","Die Verwendung  stark umweltschädlichem Schweröl   eingeschränkt",4162,41223
"4548","Um  Klima  retten   grundlegender Wandel unserer Gesellschaft notwendig",501,41223
"4549","Der Kohleausstieg kommt  spät",4162,41223
"4550","Mit  Politik  Großen Koalition   GradZiel   Begrenzung  Erderwärmung  erreicht ",501,41223
"4551","Obwohl Alle wissen dass  Klima   gerettet  ",501,41223
"4552","DIE LINKE steht   sozialökologisch Systemwechsel Dafür dass Mensch  Natur  ausgebeutet ",4162,41223
"4553","  Produktion  sozialen  ökologisch Zielen ausrichten",4162,41223
"4554","Klimagerechtigkeit bedeutet  Rohstoff  Ressourcenverbrauch hierzulande  verringern",4162,41223
"4555","Unsere Hoffnung   Millionen Menschen    letzten Jahren   Straße    Klimagerechtigkeit gestreikt ",501,41223
"4556","  Klimaneutralität  ",501,41223
"4557","Deutschland darf  COBudget  überziehen",4162,41223
"4558","Mit »business as usual«   Restbudget spätestens  fünfzehn Jahren aufgebraucht",501,41223
"4559","Das jüngste Urteil  Bundesverfassungsgerichts weist  richtigen Weg Die Politik   Verantwortung   Lebensgrundlage zukünftiger Generationen übernehmen",501,41223
"4560","Unser Programm  konsequenten Klimaschutz  Klimagerechtigkeit",501,41223
"4561","Wir beschleunigen  Energiewende  steigen  schnell  möglich vollständig  erneuerbar ",4162,41223
"4562","Wir   Kohleausstieg  spätestens ",4162,41223
"4563","Für  klimaneutrale Gesellschaft   Ausstieg  Atom  Kohle   Ausstieg   Verbrennung  fossilem Erdgas folgen",4162,41223
"4564","DIE LINKE  dafür  Erdgasausstiegsgesetz  verbindlichem Ausstiegspfad",4162,41223
"4565","Wir  dass  Bundesrepublik  klimaneutral ",501,41223
"4566","Bis müssen  Emissionen  mindestens Prozent  Vergleich  gesenkt ",4162,41223
"4567","Das Ziel   Klimaschutzgesetz festgeschrieben ",501,41223
"4568","Emissionshandel bietet  wirksamen Klimaschutz",4162,41223
"4569","Den Emissionshandel  Leitinstrument  Klimaschutz lehnen  ab",4162,41223
"4570","Primär müssen verbindliche Klimaziele  Emissionsgrenzen  Konzernen klare Vorgaben ",4162,41223
"4571","Förderprogramme  staatliche Infrastrukturprogramme müssen  Umbau unterstützen",4162,41223
"4572","Wir fordern dass Umwelt  Klimaschutz  Erweiterung  Grundrechte   Verfassung aufgenommen ",501,41223
"4573","Alle Entscheidungen  Politik   Verfügung  Eigentum müssen  Gemeinwohl ausgerichtet   gehören Klimaschutz",501,41223
"4574","Der Staat darf Klimazerstörung    Steuergeldern unterstützen",501,41223
"4575","Wir fordern darum Divestment   Rückzug  Staates  Finanzanlagen Investitionen  Subventionen   Vorhaben fließen   fossilen  atomaren Energiewirtschaft dienen",4162,41223
"4576","Wir   Lebensgrundlagen schützen   Pariser Klimaabkommen durchsetzen",501,41223
"4577","Das geht    Kohleverstromung  spätestens  erst beendet    Große Koalition  Kohleausstiegsgesetz beschlossen ",4162,41223
"4578","DIE LINKE fordert  Novelle  nationalen Kohleausstiegsgesetzes  folgenden Eckpunkten",4162,41223
"4579","Der schrittweise Kohleausstieg beginnt sofort",4162,41223
"4580","Spätestens   letzte Kohlemeiler  Netz",4162,41223
"4581","Der Neubau  Kohlekraftwerken  Neuaufschluss   Erweiterung  Braunkohletagebauen  verboten",4162,41223
"4582","Das neu  Betrieb genommene Steinkohlekraftwerk Datteln  sofort  Netz genommen",4162,41223
"4583","Es braucht   nächsten Jahren Milliarden Euro   Übergänge gerecht  gestalten",4162,41223
"4584"," Hambacher Forst darf   zerstört ",501,41223
"4585","Bis  notwendige Ausstieg   Kohle erreicht  müssen  Folgen  Abbaus  Braunkohle begrenzt ",501,41223
"4586","DIE LINKE tritt   Reform  Bundesberggesetzes  Statt  Konzerninteressen müssen Umwelt   Menschen  Ort  erster Stelle stehen  mitentscheiden ",4162,41223
"4587","Das Verbot  Errichtung  Inbetriebnahme neuer Stein  Braunkohleanlagen  Deutschland  ergänzt   analoges Verbot  Errichtung  Inbetriebnahme neuer Stein  Braunkohleanlagen  Ausland  Unternehmen  Sitz  Deutschland einschließlich  Tochterunternehmen",4162,41223
"4588","Der Export  Verkauf  Steinkohle  Braunkohleförderanlagen  entsprechender Technologie  Ausland  gesetzlich untersagt diesbezügliche Förderungen  Garantien  Bundes  unzulässig",4162,41223
"4589","Wir stehen   Seite  Klimabewegung  treten  Kriminalisierung  Klimaaktivistinnen entgegen",501,41223
"4590","Die Bundesregierung    Zusammenhang   Neufestlegung  EUKlimaschutz  EUEnergieziele    deutlich stärkere Minderung  Treibhausgasemissionen gegenüber  Jahr    deutlich höheren Anteil erneuerbar Energien  Endenergieverbrauch einsetzen",4162,41223
"4591","Eine Ausdehnung  Systems  Emissionshandels   Sektoren Wärme  Verkehr lehnen  ab",4162,41223
"4592","Die erneuerbar Energien müssen  ausgebaut  dass  Importe  fossil erzeugten Energien verzichtet  ",4162,41223
"4593","Wir   strukturelle Reform  EEG",4162,41223
"4594","Der Ökostromanteil   schnell  möglich  Prozent erhöht ",4162,41223
"4595","Der Zubau  erneuerbar Energien    nächsten Legislaturperiode    Folgejahren stetig gesteigert ",4162,41223
"4596","In  Jahren    pro Jahr mindestens Gigawatt GW Fotovoltaik installieren sowie GW Windenergie  Land  GW  See",4162,41223
"4597","DIE LINKE unterstützt  regional ausgerichtete    Bevölkerung verankerte Energiewende  Beispiel Energiegenossenschaften  Bioenergiedörfer",4162,41223
"4598","In kommunalen Stadtwerken  direkter demokratischer Mitgestaltung  Bevölkerung  ökologische Energiegewinnung  bezahlbare Energiepreise  besten erreicht ",4162,41223
"4599","Investoren müssen verpflichtet   Standortgemeinden  Beteiligung  neuen Windkraftanlagen Fotovoltaikkraftwerken  Energiespeichern anzubieten",4162,41223
"4600","DIE LINKE unterstützt Mieterstromkonzepte  hauseigenen Stromversorgung  Fotovoltaikanlagen   Dach",4162,41223
"4601","Wir   Solarpflicht  Neubauten sowie  Bestandsbauten   umfassenden Dachsanierung    technische Eignung  Solarstromerzeugung besteht",4162,41223
"4602","Bioenergie  eigens hierzu angebauten Energiepflanzen  neu geschlagenem Holz   mehr generell  ökologisch gelten   staatliche Förderung  erneuerbar Energie erhalten",4162,41223
"4603","Atomausstieg sofort Der Ausstieg   Atomkraft   Grundgesetz festgeschrieben    Betrieb befindlichen Atomkraftwerke müssen unverzüglich abgeschaltet ",501,41223
"4604","Atomexporte müssen verboten ",501,41223
"4605","Wir setzen    Atomausstieg  Europa  überall   Welt ",501,41223
"4606","Es braucht  gesamteuropäischen Plan  Stilllegung  Atomkraftwerken",501,41223
"4607","Den Im  Export  Uranbrennstoffen   verbieten",501,41223
"4608","Die Fertigung  Uranbrennstoff    Atomausstieg bislang ausgenommenen Anlagen  Gronau  Lingen  beendet ",501,41223
"4609","Keine Lagerung  »Endlager« Schacht Konrad  Salzgitter",501,41223
"4610","Für   bergenden Atommüll   Skandalatommülllager Asse II  Landkreis Wolfenbüttel braucht   faire Standortsuche   Zwischenlager  größerem Abstand  Wohnbebauung  bislang geplant",501,41223
"4611","Öffentliche Gelder inklusive  Pensionsrücklagen  Rentenkassen müssen umgehend  Anlagen  Unternehmen  fossilatomaren Energiebranche abgezogen ",4162,41223
"4612","Öffentliche Institutionen dürfen   fossile  nukleare Energieunternehmen investieren",4162,41223
"4613","Wir  Fracking  Ausnahmen verbieten",501,41223
"4614","Nachdem Kohle  Atomausstieg beschlossen  gilt    Fahrplan   ökologisch  sozialverträglichen Erdgasausstieg   Weg  bringen   Klimaneutralität  erreichen",4162,41223
"4615","Wir setzen  dafür  dass   unterirdische Verpressung  CO Carbon Capture and Storage CCS verboten ",4162,41223
"4616","CCS darf    Grünfärbung Greenwashing  Erdgas  Wasserstoff  Verfügung stehen",4162,41223
"4617","Für Restemissionen   COEmissionen    Zukunft  dauerhaft  verhindert      Landwirtschaft  Zementindustrie  Senken  Kompensation gefördert  Beispiel  Moor  Forstmanagement",501,41223
"4618","Was   durchschnittlichen Verbrauch hinausgeht  teurer",4162,41223
"4619","Damit  Anreize  Stromsparen geschaffen",4162,41223
"4620","Wir   ÖkoAbwrackprämie  Haushaltsgeräte auflegen",4162,41223
"4621","Die  ersetzenden Elektrogeräte müssen mindestens zehn Jahre alt    Neugeräte  beste Stromeffizienz aufweisen",4162,41223
"4622","Am preiswertesten  umweltfreundlichsten  immer   Kilowattstunde   bereitgestellt  ",4162,41223
"4623","Es braucht Standards   maximalen Energieverbrauch  Produkten Produktionsweisen  Gebäuden vorgeben",4162,41223
"4624","Es dürfen  langlebige reparaturfreundliche material energiesparende Produkte hergestellt ",4162,41223
"4625","Ein Energieeffizienzfonds   Umstieg   effiziente Wirtschaftsweise unterstützen  sozial begleiten",4162,41223
"4626","Der Altbaubestand   nahezu vollständig energetisch saniert ",4162,41223
"4627","Mithilfe  Wasserstoff  Kohle  Erdgas   ersetzt    direkte Einsatz  Ökostrom  möglich ",4162,41223
"4628","Strategien künftig  Autos  Gebäudeheizungen  Wasserstoff  betreiben  weder sozial  ökologisch Seine Herstellung verbraucht   Energie",4162,41223
"4629","DIE LINKE fordert Wasserstoff   Folgeprodukte künftig   Basis  Ökostrom  gewinnen  ausschließlich  einzusetzen   effizienteren Alternativen  vorhanden   etwa   Dekarbonisierung  Stahlindustrie  Teilen  Chemiewirtschaft  Flug   Seeverkehr sowie  Rückverstromung  Dunkelflauten",4162,41223
"4630","Den Import   Förderung  Wasserstoff  Atomkraft  fossilen Quellen lehnen  ab",4162,41223
